date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-18,13.3,10,17.7,3.8,0,182,23.4,95.8,1008,174
2019-10-19,12.3,10.7,14.8,3.8,0,167,16.2,37.8,1006.7,0
2019-10-20,11.7,10.7,12.5,8.6,0,69,10.4,35.3,1009.1,0
2019-10-21,14.1,11.3,18.3,0,0,175,16.2,40.7,1016.9,258
2019-10-22,12.3,10,14.7,0,0,179,11.5,27.7,1024.3,24
2019-10-23,13.5,9.9,18.8,0,0,52,9.4,35.3,1015.7,318
2019-10-24,15.5,12.3,20.5,0,0,166,18.7,39.6,1009.6,192
2019-10-25,14.6,11.1,16.6,0,0,205,22.7,43.9,1018.7,360
2019-10-26,16.8,14,20.5,2.8,0,176,24.1,67.3,1015.1,390
2019-10-27,10,2.9,18.3,0,0,257,15.1,68.4,1020.6,42
2019-10-28,6.8,1.9,11.9,0,0,177,6.5,18.4,1024.3,312
2019-10-29,6.7,2.9,11.8,0,0,38,9.4,32.8,1025.9,402
2019-10-30,4.2,-1.4,10,0,0,38,7.9,27.7,1028,282
2019-10-31,3.6,-4.2,10.9,0,0,75,9,33.8,1023.3,504
2019-11-01,7.4,3.7,11.7,7.7,0,151,23,46.4,1007.6,0
2019-11-02,13.4,11.3,15.5,2.9,0,185,23.4,51.1,991.3,18
2019-11-03,12,9.8,14.8,2.7,0,157,18.7,40.7,986.1,36
2019-11-04,10.5,9.4,12.5,5.9,0,178,15.8,37.1,989.7,24
2019-11-05,9.1,6.7,10.9,3.4,0,207,9.7,27,997.1,0
2019-11-06,8.4,6.3,10.1,1.9,0,254,8.3,18.4,1002.8,0
2019-11-07,8.2,4.5,10.7,2.5,0,161,18.7,56.2,1000,42
2019-11-08,5.5,1.4,11.5,1,0,159,9.7,33.5,1006.9,288
2019-11-09,4.5,0.6,8.5,0,0,184,14.4,38.2,1009.2,60
2019-11-10,3.6,-1.8,10.6,0,0,141,7.6,33.5,1013.4,474
2019-11-11,5.2,2.5,7.7,3.7,0,161,22.7,52.9,1007.5,6
2019-11-12,5.1,2.1,6.9,1.4,0,182,20.9,42.5,1002.4,6
2019-11-13,5.8,2.7,8.1,0.1,0,177,18.7,42.5,1001.8,6
2019-11-14,5.7,2.7,8.9,0,0,126,15.8,40.7,1002.8,30
2019-11-15,4.4,1.4,7,0,0,81,12.2,33.5,1002.2,54
2019-11-16,4.3,1.1,9,0,0,154,10.4,29.5,1009.3,264
2019-11-17,3.1,-1.9,6.1,12.3,0,43,12.2,38.9,1011.2,0
2019-11-18,5.5,3.8,7,25.6,0,294,12.6,33.5,1007.6,0
2019-11-19,4.5,1.3,6.9,6.3,0,216,12.6,27.7,1017.1,66
2019-11-20,2,-1.7,6.1,0,0,88,9,27.7,1018.4,360
2019-11-21,2.4,-2.9,6.5,1.3,0,94,11.2,37.8,1010,108
2019-11-22,6.1,0.7,9.1,0.4,0,147,19.1,42.5,1006.1,234
2019-11-23,4.8,0.3,11,0,0,56,9.4,29.2,1000.3,90
2019-11-24,5.1,-0.3,11.1,0,0,133,6.5,25.9,1007.2,264
2019-11-25,6.8,1.2,9.9,0,0,139,9.4,29.5,1010.1,0
2019-11-26,9.5,6.4,11.8,1.3,0,153,19.4,35.3,1004.3,18
2019-11-27,11.1,10.1,13.3,2.4,0,167,24.5,63.7,991.5,18
2019-11-28,10,8.1,11.5,5,0,228,31,65.5,993.2,0
2019-11-29,6.3,-0.4,8.7,0,0,294,12.6,36.4,1011.6,186
2019-11-30,0.9,-2.7,6,0,0,147,6.5,18,1024.2,324
2019-12-01,0.9,-3,3.5,0,0,41,10.8,22.3,1021.9,18
2019-12-02,2.3,-2.7,5.4,1.7,0,239,8.3,18.4,1027.2,0
2019-12-03,4.5,-0.4,8,0,0,227,6.5,14.8,1029.1,120
2019-12-04,2.7,-0.5,8,0,0,143,10.1,29.5,1023.6,408
2019-12-05,1.6,-1.6,5,0,0,190,14.8,33.5,1021.5,246
2019-12-06,4.2,0.8,8.7,7.7,0,172,25.9,48.2,1011.8,0
2019-12-07,8.8,8.1,9.7,0,0,229,21.2,44.3,1013.1,0
2019-12-08,9.4,6.3,11.3,1.2,0,210,29.5,68,1004.2,0
2019-12-09,6.8,3.8,7.9,4.2,0,243,25.2,69.1,1003.9,0
2019-12-10,4.2,-0.8,6.9,1.9,0,207,20.2,58,1022.7,246
2019-12-11,4.5,3,5.7,7.7,0,163,20.2,50,1009.2,0
2019-12-12,4.8,3.2,6.6,0.2,0,181,22.3,57.2,999.2,162
2019-12-13,4.4,2.7,6.7,8.8,0,178,25.9,59.8,980.2,0
2019-12-14,5.6,3.8,7.3,5.5,0,221,25.6,83.9,991.8,30
2019-12-15,7.4,4.5,11.1,2.1,0,198,25.9,92.5,1001.4,246
2019-12-16,8.4,4.7,10.5,0.2,0,150,16.2,34.6,1006,0
2019-12-17,12.7,9.4,15.4,3.9,0,168,22.7,48.6,1002.8,12
2019-12-18,8.1,5.6,10.3,0,0,197,16.2,44.3,1015.6,342
2019-12-19,11.5,8.9,15,0,0,152,25.9,45.7,1009.2,390
2019-12-20,10.6,7.7,12.3,1.6,0,167,27.4,58.7,990.9,0
2019-12-21,8.2,6.5,10.1,1.7,0,166,22.3,45,990.3,162
2019-12-22,8,6.6,10.3,7.2,0,186,24.1,55.1,985.8,6
2019-12-23,7.9,5.6,9.1,2.2,0,239,19.1,38.2,1006.9,24
2019-12-24,8,5,10.8,8.1,0,210,21.2,51.8,1010.7,0
2019-12-25,7.6,5.6,8.7,0.7,0,269,14,35.6,1020,0
2019-12-26,6.1,4.9,7.1,0.1,0,171,11.9,33.5,1024.3,0
2019-12-27,4.3,-1.2,6.2,0,0,77,9.7,27.7,1029.1,114
2019-12-28,0.6,-4.2,4.2,0,0,122,11.2,32.8,1040.7,156
2019-12-29,2.4,0.1,4.4,0,0,155,18.4,42.5,1038.2,12
2019-12-30,4.6,0.8,9.5,0,0,160,19.1,40.7,1031.9,342
2019-12-31,2.1,-2.8,5,0.1,0,155,6.1,22.7,1034.4,0
2020-01-01,1.3,-1.2,3.7,0,0,150,14.4,38.2,1033.3,324
2020-01-02,2.4,-0.8,5.9,0,0,175,18,39.6,1027.2,12
2020-01-03,7.7,3.9,9.9,1.5,0,209,23.8,50.8,1020.6,0
2020-01-04,5.1,1.4,7.3,1.3,0,256,18,42.1,1030.7,0
2020-01-05,6.4,5.7,7.2,0,0,233,13,27,1035.2,0
2020-01-06,5.6,2.2,7.1,0.9,0,175,17.6,41.4,1027,246
2020-01-07,6.9,4.4,9,0,0,208,16.9,41.4,1026.5,18
2020-01-08,9.2,6.6,11.6,6.7,0,180,19.1,40.7,1024.3,0
2020-01-09,11.4,9.9,13.3,7.4,0,173,19.8,40.7,1014.8,0
2020-01-10,7.4,0.2,10.7,2.6,0,241,15.5,46.4,1019.9,0
2020-01-11,4.3,0,7.3,0,0,187,16.9,40,1031.6,66
2020-01-12,6,2.8,8.3,0.7,0,185,25.2,45,1023.4,0
2020-01-13,7.3,5,9.3,0.2,0,182,19.8,53.6,1018.1,66
2020-01-14,10.2,8.6,12.8,0.8,0,182,29.9,62.3,1008.2,0
2020-01-15,11.1,4.5,13.4,1.5,0,193,28.1,57.2,1013.9,90
2020-01-16,7.9,2,12,0,0,172,18.4,42.5,1024.8,426
2020-01-17,8.6,3,10.1,1.8,0,179,22.3,44.3,1017.5,0
2020-01-18,4.4,1.4,7,2.4,0,237,16.2,39.6,1025.8,90
2020-01-19,2.1,-2.3,6.4,0,0,301,6.8,22.3,1039.1,48
2020-01-20,2,-2.7,4.3,0,0,257,4,11.2,1047.9,0
2020-01-21,0.4,-4.5,5.6,0,0,177,6.8,22.3,1042.9,444
2020-01-22,-0.2,-3.1,2.2,0,0,199,6.5,18.4,1038.1,0
2020-01-23,2.7,-1.6,4.4,0,0,118,8.6,28.4,1032.7,0
2020-01-24,0.7,-2.1,1.4,0,0,195,11.2,31.3,1025.1,0
2020-01-25,2,0.9,3.7,0,0,191,10.8,22.3,1022.7,0
2020-01-26,5,0.8,9.3,2.4,0,157,17.6,36.4,1017.1,288
2020-01-27,7.5,5.8,9.2,4.5,0,164,21.6,42.1,1006.8,0
2020-01-28,5.4,3.4,7.7,3.6,0,219,27.7,65.9,996.4,36
2020-01-29,4.8,2.6,6.9,0.1,0,238,23,52.6,1008.3,90
2020-01-30,8.3,5.7,12.6,1.8,0,198,23.4,49.3,1009,108
2020-01-31,11.9,10.5,13.3,1.3,0,233,24.8,53.6,1009.2,24
2020-02-01,11.2,7.8,12.6,15.5,0,223,25.2,64.8,1006.1,6
2020-02-02,9.6,6.4,13.1,4.4,0,221,24.1,55.1,1009.6,0
2020-02-03,9.8,5.2,11.9,7.9,0,243,22.7,53.6,1011.9,30
2020-02-04,4.7,1.3,7.1,1.3,0,280,16.6,54.4,1015.6,60
2020-02-05,4.1,0.9,7.8,0,0,279,7.9,22.3,1035.3,354
2020-02-06,4,-0.7,6.6,0,0,226,7.6,18.4,1033.4,0
2020-02-07,3.9,-1.9,9.1,0,0,138,18,45.7,1027.3,504
2020-02-08,6.8,3,10.2,0,0,157,24.1,46.8,1021.1,108
2020-02-09,10.5,6.3,14.2,7.9,0,184,37.4,100.8,1006,102
2020-02-10,8.2,3,12,12.9,0,242,42.1,90.7,996.4,78
2020-02-11,5.3,2,8.1,3.4,0,254,38.9,77,1005.2,186
2020-02-12,4.9,1.5,7.9,0,0,241,29.2,59.8,1014.5,204
2020-02-13,5,2.3,7.3,8.4,0,164,23.4,58,1005.6,6
2020-02-14,6.9,5.5,8.2,0.2,0,237,16.9,34.6,1019.1,0
2020-02-15,9.2,5.5,13.6,1.4,0,165,25.2,46.8,1018.2,288
2020-02-16,13.8,7.8,18,9.2,0,202,36.7,92.5,1005.7,0
2020-02-17,8.5,6.3,11.6,2.4,0,224,28.8,77.8,1013.7,210
2020-02-18,7.3,5.6,8.8,5.5,0,226,31,56.9,1021.1,72
2020-02-19,5.8,2.6,7.9,0.5,0,242,23.8,58,1019.1,180
2020-02-20,7.9,4.7,11.1,3.8,0,199,28.4,74.5,1015.7,54
2020-02-21,6.2,2.7,9,0,0,231,25.6,48.2,1025.3,192
2020-02-22,8.5,5.6,10,7.8,0,215,32.8,66.6,1021.5,12
2020-02-23,9.6,4.6,12.6,20,0,249,33.5,88.2,1016.4,0
2020-02-24,7.1,1.7,11.8,1.7,0,203,23.4,65.9,1015.2,0
2020-02-25,7.6,3.4,10.8,9.3,0,239,25.2,62.3,1000.6,270
2020-02-26,3,0.5,5.2,4.4,0,244,22.3,58,999.9,18
2020-02-27,2.5,0.4,5.2,12,0,203,16.2,42.1,1002.9,0
2020-02-28,3.9,-0.1,7.4,5,0,212,24.1,71.6,1013.6,246
2020-02-29,8.6,4.7,13.9,1.5,0,187,30.6,109.8,995.1,78
2020-03-01,7,4.8,10.1,4.9,0,202,26.3,58.7,994.6,54
2020-03-02,6.3,3,10.1,7,0,190,18,43.9,992.1,24
2020-03-03,4.6,1.3,8.6,0.1,0,236,16.2,38.2,1003.6,384
2020-03-04,6.2,1.5,10.5,0.7,0,214,15.5,35.6,1010.5,258
2020-03-05,6.1,4.8,7.9,12.4,0,125,16.9,38.9,996.4,0
2020-03-06,5.3,3.2,7.1,1.1,0,332,16.6,38.9,996.9,0
2020-03-07,6.4,0.5,9.7,0,0,247,14.4,38.2,1017.8,300
2020-03-08,8.8,7.4,12.5,3.4,0,186,22.3,48.6,1013.3,108
2020-03-09,7.8,6.2,10.2,5.6,0,228,19.4,68,1013.2,132
2020-03-10,10.1,6.1,13.2,17.6,0,220,29.9,60.5,1007.1,0
2020-03-11,11.8,9,15.1,5.1,0,247,18.7,57.2,1011.3,90
2020-03-12,10.2,5.2,13.5,0.1,0,242,33.5,72.7,1010.9,366
2020-03-13,7.2,3.3,10.9,1.9,0,250,24.5,57.2,1017.7,120
2020-03-14,7.2,1,12.3,0,0,161,15.1,40.7,1021.2,414
2020-03-15,10.4,6.6,14.8,0,0,172,22.7,50,1015.4,168
2020-03-16,11,6,16.8,0,0,231,10.8,33.5,1020,552
2020-03-17,9.9,4,14.9,0,0,240,11.5,29.5,1029.8,600
2020-03-18,10.4,4.6,16.9,0,0,206,14,38.9,1027.7,636
2020-03-19,10.9,4,16.9,0,0,96,7.9,24.8,1025.6,282
2020-03-20,8,5.1,10.1,1.6,0,25,18.7,49.3,1026.1,0
2020-03-21,5.8,0.8,9.9,0,0,54,24.1,52.6,1028,654
2020-03-22,4.9,-1.3,11.4,0,0,72,18.4,43.2,1031.2,642
2020-03-23,4.8,-0.1,10.5,0,0,122,20.5,46.4,1033.7,642
2020-03-24,5.7,0.3,11.4,0,0,134,18.4,44.3,1032,648
2020-03-25,6.6,1.1,12.3,0,0,84,16.9,43.2,1027.1,636
2020-03-26,6.3,-0.8,12,0,0,54,20.5,45.7,1022.9,648
2020-03-27,10.1,3.1,16.9,0,0,50,18.7,38.2,1019.9,630
2020-03-28,9.3,4.4,14.5,0,0,18,20.2,51.1,1022.7,642
2020-03-29,3.4,-1.5,5.3,1.1,0,,23.8,64.8,1029.5,60
2020-03-30,2.7,-5.5,8.4,0.4,0,322,8.6,31.3,1030.8,330
2020-03-31,4.5,-1.5,9.4,0,0,34,13,34.6,1029.8,678
2020-04-01,3.8,-3.9,10.9,0,0,16,6.1,24.1,1022.5,702
2020-04-02,5.3,-1.7,10.9,0,0,260,11.2,32.8,1014.9,114
2020-04-03,8.1,0.5,12,0,0,265,14.8,40.7,1016.8,90
2020-04-04,7.1,-2.3,15.6,0,0,126,8.6,24.1,1024.7,732
2020-04-05,12.5,1.5,20.3,0,0,138,17.6,56.9,1022,732
2020-04-06,16.5,10.6,23.4,0,0,184,18.7,46.8,1020.8,732
2020-04-07,14.5,6.9,20.6,0,0,34,7.6,29.5,1030.1,570
2020-04-08,16.5,8.4,24.5,0,0,137,8.3,25.9,1025,726
2020-04-09,14.6,6.7,21.7,0,0,21,9.7,29.2,1025,720
2020-04-10,14,6.9,20.1,0,0,30,12.2,31.3,1026.5,744
2020-04-11,13.7,1.5,23.9,0,0,51,6.1,20.5,1023.7,750
2020-04-12,15.4,6,23.5,0,0,224,7.2,29.5,1016.1,600
2020-04-13,8.5,2.5,11.5,0.1,0,5,19.8,48.2,1021.3,444
2020-04-14,6.3,0.5,11,0,0,340,10.1,29.5,1027.2,168
2020-04-15,9,-1.1,18.6,0,0,70,5.4,20.5,1024.4,678
2020-04-16,15.1,5.8,23.8,0,0,151,8.3,27,1017.1,666
2020-04-17,14.1,7.3,20.5,0,0,32,15.1,31.3,1016.8,762
2020-04-18,13.3,7.1,19,0.5,0,327,7.9,24.1,1016,222
2020-04-19,13.2,7.1,19.1,0,0,22,14.8,44.3,1018.4,372
2020-04-20,13,6.1,19.6,0,0,57,25.2,58.7,1019.2,792
2020-04-21,14.2,7.4,21,0,0,55,24.5,55.1,1018,792
2020-04-22,15.2,6.9,22.5,0,0,53,21.6,51.8,1020.1,798
2020-04-23,14.6,4.1,24.2,0,0,73,7.2,29.5,1019.3,774
2020-04-24,13.6,4.8,20.7,0,0,330,11.2,35.6,1013.5,768
2020-04-25,10.3,4.2,16.3,0,0,2,10.4,29.5,1014.3,510
2020-04-26,11.2,3.7,19.2,0,0,342,6.1,21.6,1011.9,810
2020-04-27,13.5,3.1,22.3,0,0,234,7.9,33.8,1008.3,774
2020-04-28,12.9,6,20.6,3.2,0,27,7.9,46.4,1004.5,84
2020-04-29,13.8,10.6,17.6,1.6,0,217,20.2,45.7,1005.4,138
2020-04-30,11.6,8.1,17,5.8,0,198,21.2,50,1001.8,258
2020-05-01,10.8,8,15.6,5.8,0,215,20.5,63,1001.8,276
2020-05-02,10.1,4.8,13.7,0.8,0,249,18,53.6,1009.8,300
2020-05-03,11.3,3.7,16.9,0.4,0,213,7.9,24.1,1018.1,240
2020-05-04,11.9,7.2,16.2,0,0,31,12.6,33.5,1018.9,318
2020-05-05,9.4,2.2,15,0,0,35,13.3,33.5,1022.1,834
2020-05-06,11.1,1.9,18.3,0,0,23,7.6,30.2,1025.4,834
2020-05-07,13,2,21.5,0,0,353,4.7,16.6,1024,714
2020-05-08,15.2,5.6,22.9,0,0,38,6.8,22.3,1018.6,498
2020-05-09,17.5,9.5,24.9,0,0,29,9,27,1012.7,768
2020-05-10,15.1,7.1,20.9,2.7,0,90,11.9,52.9,1007.1,60
2020-05-11,8.8,3.8,13.6,0,0,13,28.1,62.3,1013.1,444
2020-05-12,7.2,-1.1,12.8,0,0,296,6.8,26.6,1019.3,414
2020-05-13,8.3,0.4,14.8,0,0,18,9.7,42.1,1014.5,396
2020-05-14,9.4,2,14.9,0,0,21,15.8,38.2,1019.7,804
2020-05-15,10.1,3.2,16.7,0,0,12,13.3,40.7,1022.3,666
2020-05-16,11.5,2.2,18.7,0,0,264,10.1,32.8,1023.4,528
2020-05-17,11.9,2.3,19,0,0,289,6.5,29.5,1024.5,624
2020-05-18,16.1,5.3,23.8,0,0,228,11.9,35.3,1023.4,774
2020-05-19,16.8,6.8,24.1,0,0,292,10.1,29.2,1022.4,540
2020-05-20,16.4,9.5,20.5,0,0,5,7.9,22.3,1023.2,156
2020-05-21,18.8,8.3,27.5,0,0,38,6.5,22.3,1021.6,888
2020-05-22,19.6,12.8,28.7,0.3,0,168,17.6,52.9,1018.7,54
2020-05-23,15.9,10.3,20.3,0,0,245,20.9,56.2,1023.3,252
2020-05-24,13.3,9.2,17.2,0.2,0,254,19.4,46.4,1029.5,174
2020-05-25,15.6,8.6,20.7,0,0,319,13.7,35.3,1033.8,258
2020-05-26,15.4,6.3,22.8,0,0,24,8.3,27,1035.4,894
2020-05-27,17.7,7.6,24.4,0,0,26,10.4,34.6,1033.4,768
2020-05-28,15.9,9.7,21.9,0,0,29,17.3,40.7,1032.8,888
2020-05-29,16.6,9,23,0,0,35,12.6,38.9,1027.7,900
2020-05-30,17,7.8,23.9,0,0,53,15.1,47.5,1024.1,900
2020-05-31,16.3,9.1,21.7,0,0,52,18,46.8,1023,828
2020-06-01,19.4,9.5,26.5,0,0,37,11.5,33.5,1021.8,822
2020-06-02,21.5,10.5,29.2,0,0,61,7.6,24.1,1016.3,840
2020-06-03,20,13.3,26.3,0,0,263,11.3,33.8,1005.4,594
2020-06-04,13.7,9.6,16.1,2.8,0,293,13,39.6,997.9,0
2020-06-05,10.3,6.3,13.2,16.2,0,228,19.1,69.1,996.6,186
2020-06-06,12.9,8.3,18.1,2.3,0,222,22.3,61.2,1001.1,420
2020-06-07,14.2,10.9,19.2,0,0,230,17.6,39.6,1008,174
2020-06-08,14.4,11.1,19.4,0.3,0,275,9,37.1,1014.8,162
2020-06-09,15.1,11.4,19.6,0,0,355,13,29.5,1018,120
2020-06-10,15.6,11.7,18.3,0.1,0,11,8.6,18.4,1015.9,0
2020-06-11,16.6,13.8,20.1,0.6,0,17,6.1,19.8,1011.4,18
2020-06-12,21.1,11.2,28.7,0.2,0,94,11.5,63.7,1007.9,762
2020-06-13,21.4,16.1,26.6,0,0,324,8.3,27.7,1011.2,450
2020-06-14,19.2,16.4,22.2,0.4,0,273,13.3,35.3,1014.2,0
2020-06-15,19.6,15.8,24.3,0.3,0,263,7.6,21.6,1017,18
2020-06-16,18.8,14,21.9,0.2,0,126,7.6,20.5,1015.9,60
2020-06-17,19,13.1,25.3,5.1,0,58,9.4,38.9,1012,258
2020-06-18,18.7,15,22.7,1,0,216,10.1,29.2,1012.2,156
2020-06-19,19.4,13.2,24.4,0.1,0,245,13,38.9,1016.5,804
2020-06-20,18.1,12.7,23.7,0,0,289,9,31.3,1021.4,582
2020-06-21,20.4,10.2,26.9,4.4,0,178,11.5,33.5,1020.3,510
2020-06-22,18.2,12.9,24.1,0,0,271,9.4,37.1,1025.3,414
2020-06-23,21,10.3,28.3,0,0,62,7.6,25.2,1025.4,924
2020-06-24,22.9,13.4,30.3,0,0,49,12.6,38.9,1022.6,930
2020-06-25,23.2,13.7,31,0,0,89,11.5,35.3,1018.8,666
2020-06-26,24.8,15.3,32.1,0,0,139,13.7,45.7,1012.3,726
2020-06-27,24,20.2,29.5,0.1,0,201,21.6,54.4,1010.3,348
2020-06-28,19.6,15.1,23.2,2,0,221,20.5,47.5,1013.2,270
2020-06-29,17.3,12.9,21.9,0.6,0,216,20.9,58.7,1012.8,372
2020-06-30,17.9,12.2,23.1,5.4,0,229,25.9,52.9,1010.5,228
2020-07-01,18.7,15.5,22.9,17.1,0,217,18.7,58,1008.1,96
2020-07-02,17.1,13,22.9,0.2,0,234,15.1,46.4,1012.1,294
2020-07-03,17,11.8,23.1,0,0,223,18.4,42.1,1017.9,258
2020-07-04,18.9,15.3,22.3,0.5,0,208,24.8,54.4,1015.7,0
2020-07-05,20.3,15.8,23.5,1,0,230,31,64.1,1012.3,174
2020-07-06,15.3,11.9,19.3,1.7,0,259,23,56.9,1017.2,294
2020-07-07,15.6,7.4,21,1.8,0,242,12.2,38.2,1020.5,258
2020-07-08,14.7,12.7,17.2,5,0,192,10.8,27.7,1016.8,0
2020-07-09,18.8,15.7,22.8,0,0,224,17.6,56.9,1013.7,48
2020-07-10,16.9,8.9,20.2,1.2,0,281,16.9,47.5,1014,216
2020-07-11,14.7,7.3,20.9,0,0,337,7.2,29.5,1024.9,474
2020-07-12,15.9,8,22.8,0,0,13,7.6,25.9,1027.9,726
2020-07-13,18.5,8.8,25.9,0,0,342,6.5,26.6,1022.9,804
2020-07-14,16.5,10.5,22.8,3.3,0,3,7.2,35.6,1015.9,174
2020-07-15,16.8,12.7,21.5,0.1,0,308,10.1,33.5,1015.3,288
2020-07-16,15.8,13.8,18.6,2,0,249,9,31,1017.9,0
2020-07-17,18,15,21.6,0,0,288,7.6,24.1,1021.4,6
2020-07-18,21.6,14.8,27.9,0,0,127,6.5,23.4,1019.2,636
2020-07-19,21.9,14.3,28.3,0.4,0,251,11.5,31.3,1016.2,660
2020-07-20,18.2,12.3,23.7,0,0,349,13,31.3,1020.2,450
2020-07-21,16.5,8.4,22.7,0,0,348,9,31.3,1024.3,684
2020-07-22,16.8,9.6,23.2,0,0,0,9.7,33.8,1023.4,732
2020-07-23,18.9,8.5,26.5,0,0,296,5.8,25.9,1017.4,810
2020-07-24,19.7,16.6,25.4,0.4,0,254,12.2,41.4,1012.9,192
2020-07-25,20.4,14.5,24.4,5.6,0,201,14,43.9,1011.9,30
2020-07-26,19.7,14.9,24,0,0,229,18.4,46.8,1012.1,378
2020-07-27,21.1,14.6,29,0.3,0,155,12.6,44.3,1012.8,120
2020-07-28,20.1,14.7,23.9,0,0,260,20.2,50.8,1013,330
2020-07-29,18.2,12.4,23.2,0,0,264,14,35.6,1020.2,648
2020-07-30,20.2,10.4,28.6,0,0,30,6.5,19.8,1020.7,828
2020-07-31,25.2,13.3,35.4,0.2,0,77,9,27.7,1016.3,864
2020-08-01,26,20.6,31.7,0,0,233,15.1,40,1014.3,420
2020-08-02,20.5,13.8,24.3,0,0,295,13.3,33.5,1015.4,180
2020-08-03,17.9,10.1,24.6,0.1,0,17,8.6,42.5,1014.1,390
2020-08-04,17.9,11.8,23.5,0,0,312,9.4,42.1,1017.2,618
2020-08-05,22.5,12.9,30.1,0,0,168,14.4,33.5,1017,834
2020-08-06,25.5,18.3,32.2,0,0,143,13.3,35.3,1019.3,834
2020-08-07,26.6,16,35,0,0,103,7.6,25.2,1019.8,834
2020-08-08,27.7,16.4,36.9,0,0,32,7.6,24.8,1019,810
2020-08-09,27.1,21.9,35.3,0,0,11,9,37.1,1017,198
2020-08-10,27,18.1,34.4,0,0,53,10.8,42.1,1014.9,714
2020-08-11,26.8,20.1,35.6,0.6,0,77,11.2,45,1015.1,498
2020-08-12,25.9,19.7,33.2,0.3,0,129,11.9,47.5,1014.6,570
2020-08-13,24.6,20.2,33.9,23.6,0,151,10.1,82.1,1012.3,366
2020-08-14,24.5,19.3,30,0,0,224,10.4,35.6,1013.3,486
2020-08-15,22.1,19.5,27.9,2.7,0,9,7.2,40,1014.9,126
2020-08-16,24.1,18.7,32,0,0,116,8.6,35.3,1011.2,420
2020-08-17,20.8,15.9,28.3,2.7,0,186,9,48.6,1010.3,186
2020-08-18,19.9,15.3,25.7,0,0,224,13,44.3,1011.6,444
2020-08-19,22.4,15.4,28.6,0,0,161,15.1,38.9,1009.6,630
2020-08-20,25.9,20.4,30.2,1.3,0,158,17.3,42.1,1008,168
2020-08-21,25.1,21.5,30.7,0.6,0,183,17.6,63,1009.5,198
2020-08-22,21.2,17.2,26,0.3,0,234,22.7,70.2,1015.4,402
2020-08-23,18.2,15.4,21.9,0.2,0,235,21.2,45.7,1016.8,180
2020-08-24,17.5,12.8,22.2,0,0,232,20.2,43.2,1016.3,132
2020-08-25,18.4,13.5,22.4,0.8,0,178,18.4,58,1009.9,60
2020-08-26,17.8,13.8,20.7,0.6,0,241,36.4,78.8,1010.5,12
2020-08-27,17.2,11.7,23.2,0.8,0,201,8.6,38.9,1014.8,186
2020-08-28,17.8,12.6,22.7,0.2,0,202,21.6,56.9,1002.8,396
2020-08-29,16.2,9.6,22.2,0,0,212,15.8,43.9,1004.9,252
2020-08-30,15.2,8.5,21.5,11.6,0,224,8.3,25.9,1010.6,120
2020-08-31,16.2,13.1,19.8,0,0,359,13.7,31,1018.8,192
2020-09-01,15.3,10,19.7,0,0,0,7.6,24.1,1019.6,186
2020-09-02,15.8,8.6,23.5,0,0,331,5.4,25.2,1019.2,678
2020-09-03,15.2,10.2,20.1,6.8,0,158,16.2,44.3,1019.8,0
2020-09-04,19,16.1,20.7,6.9,0,238,15.8,37.1,1020.9,6
2020-09-05,14.9,8.4,20.2,0.9,0,270,11.2,37.1,1019.4,222
2020-09-06,13.5,7.9,20.4,0,0,229,7.9,25.9,1021,408
2020-09-07,14.6,7.2,21.6,0,0,189,8.6,25.9,1024.7,678
2020-09-08,16.1,11.4,21.2,0,0,199,11.5,31,1026.1,84
2020-09-09,17.9,12.5,23.2,0.3,0,208,11.9,30.2,1022.6,84
2020-09-10,15.4,7.8,21,0,0,13,7.2,25.9,1022.6,672
2020-09-11,15.2,5.9,23.4,0,0,144,6.8,31,1018,642
2020-09-12,15.8,10.3,22,0,0,226,10.8,34.6,1020.5,588
2020-09-13,17,9.2,26.6,0,0,149,7.9,27.7,1026,654
2020-09-14,21.1,10.5,31.6,0,0,112,9.4,32.8,1024,666
2020-09-15,24.1,16.6,34,0,0,138,6.8,23.4,1019.8,642
2020-09-16,21.3,16,27.1,0,0,266,14,38.2,1020.6,582
2020-09-17,15.6,11.3,20.4,0,0,35,19.4,42.1,1027.6,666
2020-09-18,15.8,8.1,25,0,0,52,12.6,33.8,1024.2,672
2020-09-19,17.3,7.6,27.4,0,0,62,9.4,31.3,1018.7,672
2020-09-20,16.1,5.2,25.4,0,0,26,8.6,29.2,1017.2,672
2020-09-21,16.5,7.5,26.2,0,0,21,4.3,14.8,1015.9,666
2020-09-22,16.5,9,25.9,0,0,168,6.1,16.6,1010.6,642
2020-09-23,18.4,10.7,25.4,1.5,0,180,15.8,45,1005,288
2020-09-24,16.4,11.8,20.4,2.5,0,200,23.8,59.4,1002.2,486
2020-09-25,11.7,9.2,15.9,2.7,0,200,24.5,50,997.2,318
2020-09-26,10.8,9.6,12.5,30.6,0,300,14.8,46.8,997.6,0
2020-09-27,12.1,10,14.6,0,0,73,11.2,33.8,1002.2,12
2020-09-28,12.2,11,13.3,1.1,0,174,11.2,24.1,1010.6,0
2020-09-29,12.2,9.8,15.1,5.2,0,162,13.7,29.5,1016.4,24
2020-09-30,15.4,12.4,19.3,1.1,0,148,15.1,38.2,1014.4,96
2020-10-01,13.9,10.6,17.7,3.1,0,157,19.1,42.1,1003.1,24
